position,track,artist,streams,date
101,Too Good,Drake,652718,2017-01-31
102,So Good (feat. Ty Dolla $ign),Zara Larsson,643995,2017-01-31
103,Swang,Rae Sremmurd,636432,2017-01-31
104,No Heart,21 Savage,636312,2017-01-31
105,Love Yourself,Justin Bieber,631758,2017-01-31
106,La Bicicleta,Carlos Vives,630573,2017-01-31
107,Cake - Challenge Version,Flo Rida,623263,2017-01-31
108,Congratulations,Post Malone,621360,2017-01-31
109,Not Going Home,DVBBS,620089,2017-01-31
110,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,615988,2017-01-31
111,Traicionera,Sebastian Yatra,615663,2017-01-31
112,Romantic - NOTD Remix,Stanaj,614148,2017-01-31
113,Sneakin’,Drake,614056,2017-01-31
114,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,612467,2017-01-31
115,Light,San Holo,603949,2017-01-31
116,Slippery (feat. Gucci Mane),Migos,602005,2017-01-31
117,Sorry,Justin Bieber,600292,2017-01-31
118,Fresh Eyes,Andy Grammer,595746,2017-01-31
119,Call Casting,Migos,591279,2017-01-31
120,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,589396,2017-01-31
121,Capsize,FRENSHIP,587205,2017-01-31
122,Love On The Brain,Rihanna,581137,2017-01-31
123,Needed Me,Rihanna,580655,2017-01-31
124,This Town,Niall Horan,578715,2017-01-31
125,Oceans Away,A R I Z O N A,578113,2017-01-31
126,Shout Out to My Ex,Little Mix,573312,2017-01-31
127,Controlla,Drake,571568,2017-01-31
128,Get Right Witcha,Migos,568395,2017-01-31
129,The Ocean (feat. Shy Martin),Mike Perry,566954,2017-01-31
130,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,564341,2017-01-31
131,That's What I Like,Bruno Mars,563326,2017-01-31
132,Hymn for the Weekend - Seeb Remix,Coldplay,561718,2017-01-31
133,Setting Fires,The Chainsmokers,561022,2017-01-31
134,Work,Rihanna,551449,2017-01-31
135,7 Years,Lukas Graham,532076,2017-01-31
136,Six Feet Under,The Weeknd,531030,2017-01-31
137,Cake By The Ocean,DNCE,528201,2017-01-31
138,The Other,Lauv,527769,2017-01-31
139,Moves,Big Sean,526652,2017-01-31
140,Sidewalks,The Weeknd,525725,2017-01-31
141,Into You,Ariana Grande,524327,2017-01-31
142,goosebumps,Travis Scott,522779,2017-01-31
143,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,507906,2017-01-31
144,Love on Me,Galantis,505869,2017-01-31
145,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,505191,2017-01-31
146,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,505123,2017-01-31
147,Both (feat. Drake),Gucci Mane,504884,2017-01-31
148,Andas En Mi Cabeza,Chino & Nacho,498350,2017-01-31
149,Shaky Shaky,Daddy Yankee,497787,2017-01-31
150,Final Song,MØ,492808,2017-01-31
151,Send My Love (To Your New Lover),Adele,492444,2017-01-31
152,Gyal You A Party Animal - Remix,Charly Black,492220,2017-01-31
153,pick up the phone,Young Thug,491804,2017-01-31
154,Middle,DJ Snake,488908,2017-01-31
155,Let It Go,James Bay,488248,2017-01-31
156,"Another Day Of Sun - From ""La La Land"" Soundtrack",La La Land Cast,487612,2017-01-31
157,Dancing On My Own,Calum Scott,480324,2017-01-31
158,Lean On (feat. MØ & DJ Snake),Major Lazer,473771,2017-01-31
159,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,473708,2017-01-31
160,Love$ick,Mura Masa,465313,2017-01-31
161,Taped up Heart (feat. Clara Mae),KREAM,458352,2017-01-31
162,Fast Car,Jonas Blue,457348,2017-01-31
163,PILLOWTALK,ZAYN,457225,2017-01-31
164,"Me, Myself & I",G-Eazy,456996,2017-01-31
165,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,453536,2017-01-31
166,Chillax (feat. Ky-Mani Marley),Farruko,450814,2017-01-31
167,Hello,Adele,448831,2017-01-31
168,Roses,The Chainsmokers,448050,2017-01-31
169,Te Quiero Pa´Mi,Don Omar,447856,2017-01-31
170,White Iverson,Post Malone,447720,2017-01-31
171,Stitches,Shawn Mendes,446342,2017-01-31
172,You Was Right,Lil Uzi Vert,446050,2017-01-31
173,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,442673,2017-01-31
174,Let Her Go,Passenger,441827,2017-01-31
175,Used to This (feat. Drake),Future,436928,2017-01-31
176,No Role Modelz,J. Cole,432588,2017-01-31
177,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,426291,2017-01-31
178,Cocoon,Milky Chance,426223,2017-01-31
179,'Till I Collapse,Eminem,425611,2017-01-31
180,Borro Cassette,Maluma,425573,2017-01-31
181,Low Life (feat. The Weeknd),Future,424002,2017-01-31
182,The Hills,The Weeknd,418508,2017-01-31
183,All of Me,John Legend,416595,2017-01-31
184,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,416300,2017-01-31
185,Never Be Like You,Flume,409133,2017-01-31
186,Million Reasons,Lady Gaga,407934,2017-01-31
187,Lush Life,Zara Larsson,406287,2017-01-31
188,Stay With Me,Sam Smith,405737,2017-01-31
189,Sex,Cheat Codes,404811,2017-01-31
190,Party (feat. Usher & Gucci Mane),Chris Brown,403928,2017-01-31
191,What Do You Mean?,Justin Bieber,403564,2017-01-31
192,Jumpman,Drake,400339,2017-01-31
193,Hotline Bling,Drake,399277,2017-01-31
194,Brown Paper Bag,Migos,398609,2017-01-31
195,Reminder,The Weeknd,394829,2017-01-31
196,Take Me To Church,Hozier,394695,2017-01-31
197,"Someone In The Crowd - From ""La La Land"" Soundtrack",Emma Stone,392060,2017-01-31
198,Too Many Years,Kodak Black,390969,2017-01-31
199,Ain't My Fault,Zara Larsson,389791,2017-01-31
200,Come and See Me (feat. Drake),PARTYNEXTDOOR,389721,2017-01-31
1,Shape of You,Ed Sheeran,7549041,2017-02-01
2,Paris,The Chainsmokers,4181293,2017-02-01
3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3838281,2017-02-01
4,Despacito (Featuring Daddy Yankee),Luis Fonsi,3460006,2017-02-01
5,Castle on the Hill,Ed Sheeran,3456727,2017-02-01
6,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,3217226,2017-02-01
7,Starboy,The Weeknd,2851344,2017-02-01
8,Say You Won't Let Go,James Arthur,2791403,2017-02-01
9,Bad and Boujee (feat. Lil Uzi Vert),Migos,2690183,2017-02-01
10,Closer,The Chainsmokers,2632855,2017-02-01
11,I Feel It Coming,The Weeknd,2592152,2017-02-01
12,Don't Wanna Know,Maroon 5,2437691,2017-02-01
13,Call On Me - Ryan Riback Extended Remix,Starley,2437624,2017-02-01
14,Scared to Be Lonely,Martin Garrix,2338292,2017-02-01
15,Chantaje (feat. Maluma),Shakira,2333265,2017-02-01
16,Just Hold On,Steve Aoki,2154352,2017-02-01
17,Bad Things (with Camila Cabello),Machine Gun Kelly,2119632,2017-02-01
18,Fake Love,Drake,2108734,2017-02-01
19,Let Me Love You,DJ Snake,1954771,2017-02-01
20,"How Far I'll Go - From ""Moana""",Alessia Cara,1907951,2017-02-01
21,24K Magic,Bruno Mars,1903059,2017-02-01
22,All Night,The Vamps,1765515,2017-02-01
23,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,1702316,2017-02-01
24,One Dance,Drake,1655974,2017-02-01
25,Solo Dance,Martin Jensen,1635801,2017-02-01
26,Side To Side,Ariana Grande,1630524,2017-02-01
27,Hear Me Now,Alok,1595550,2017-02-01
28,Issues,Julia Michaels,1571291,2017-02-01
29,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1571056,2017-02-01
30,In the Name of Love,Martin Garrix,1545089,2017-02-01
31,Black Beatles,Rae Sremmurd,1502779,2017-02-01
32,Shed a Light,Robin Schulz,1480859,2017-02-01
33,Reggaetón Lento (Bailemos),CNCO,1463364,2017-02-01
34,Now and Later,Sage The Gemini,1433584,2017-02-01
35,Love Me Now,John Legend,1431692,2017-02-01
36,All Time Low,Jon Bellion,1431366,2017-02-01
37,Weak,AJR,1430004,2017-02-01
38,Mercy,Shawn Mendes,1409196,2017-02-01
39,T-Shirt,Migos,1405840,2017-02-01
40,Starving,Hailee Steinfeld,1403995,2017-02-01
41,Bounce Back,Big Sean,1356737,2017-02-01
42,I Would Like,Zara Larsson,1330687,2017-02-01
43,My Way,Calvin Harris,1320467,2017-02-01
44,Alone,Alan Walker,1254057,2017-02-01
45,All We Know (feat. Phoebe Ryan),The Chainsmokers,1191548,2017-02-01
46,Scars To Your Beautiful,Alessia Cara,1160869,2017-02-01
47,Heathens,Twenty One Pilots,1159230,2017-02-01
48,Don't Leave,Snakehips,1146368,2017-02-01
49,Treat You Better,Shawn Mendes,1144787,2017-02-01
50,Caroline,Aminé,1131268,2017-02-01
51,By Your Side,Jonas Blue,1124577,2017-02-01
52,El Amante,Nicky Jam,1116188,2017-02-01
53,iSpy (feat. Lil Yachty),KYLE,1055849,2017-02-01
54,Otra vez (feat. J Balvin),Zion & Lennox,1014851,2017-02-01
55,Safari,J Balvin,1003383,2017-02-01
56,Sunset Lover,Petit Biscuit,942883,2017-02-01
57,Human,Rag'n'Bone Man,942335,2017-02-01
58,Water Under the Bridge,Adele,942240,2017-02-01
59,Lot to Learn,Luke Christopher,941868,2017-02-01
60,Don't Let Me Down,The Chainsmokers,936031,2017-02-01
61,I Got You,Bebe Rexha,921707,2017-02-01
62,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,907770,2017-02-01
63,Photograph,Ed Sheeran,896659,2017-02-01
64,Make Me (Cry),Noah Cyrus,887896,2017-02-01
65,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,885105,2017-02-01
66,Vente Pa' Ca (feat. Maluma),Ricky Martin,839619,2017-02-01
67,Broccoli (feat. Lil Yachty),DRAM,838083,2017-02-01
68,Touch,Little Mix,826240,2017-02-01
69,It's Gotta Be You,Isaiah,805912,2017-02-01
70,Sexual,NEIKED,801531,2017-02-01
71,Party Monster,The Weeknd,791205,2017-02-01
72,September Song,JP Cooper,788494,2017-02-01
73,Lighthouse - Andrelli Remix,Hearts & Colors,787554,2017-02-01
74,Redbone,Childish Gambino,786775,2017-02-01
75,You Don't Know Me - Radio Edit,Jax Jones,784624,2017-02-01
76,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,765077,2017-02-01
77,Thinking out Loud,Ed Sheeran,762905,2017-02-01
78,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,760224,2017-02-01
79,Vacaciones,Wisin,737527,2017-02-01
80,No Lie,Sean Paul,725849,2017-02-01
81,Me llamas (feat. Maluma) - Remix,Piso 21,724148,2017-02-01
82,Deja Vu,J. Cole,723092,2017-02-01
83,The Greatest (feat. Kendrick Lamar),Sia,723043,2017-02-01
84,X (feat. Future),21 Savage,720081,2017-02-01
85,Cheap Thrills,Sia,711099,2017-02-01
86,"i hate u, i love u (feat. olivia o'brien)",gnash,710492,2017-02-01
87,The Mack,Nevada,709193,2017-02-01
88,This Is What You Came For (feat. Rihanna),Calvin Harris,706136,2017-02-01
89,Ride,Twenty One Pilots,705875,2017-02-01
90,Perfect Strangers,Jonas Blue,704560,2017-02-01
91,Versace on the Floor,Bruno Mars,695595,2017-02-01
92,Stressed Out,Twenty One Pilots,688065,2017-02-01
93,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,687929,2017-02-01
94,Faded,Alan Walker,687745,2017-02-01
95,Dile Que Tu Me Quieres,Ozuna,677902,2017-02-01
96,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,674791,2017-02-01
97,Panda,Desiigner,669841,2017-02-01
98,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,662313,2017-02-01
99,Congratulations,Post Malone,661482,2017-02-01
100,History,Olivia Holt,660434,2017-02-01
101,Kelly Price (feat. Travis Scott),Migos,657672,2017-02-01
102,So Good (feat. Ty Dolla $ign),Zara Larsson,656945,2017-02-01
103,Too Good,Drake,652386,2017-02-01
104,La Bicicleta,Carlos Vives,651094,2017-02-01
105,Cake - Challenge Version,Flo Rida,647871,2017-02-01
106,Light,San Holo,641585,2017-02-01
107,Swang,Rae Sremmurd,638498,2017-02-01
108,Love Yourself,Justin Bieber,637953,2017-02-01
109,Traicionera,Sebastian Yatra,634089,2017-02-01
110,No Heart,21 Savage,632444,2017-02-01
111,Not Going Home,DVBBS,632025,2017-02-01
112,Romantic - NOTD Remix,Stanaj,626257,2017-02-01
113,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,624266,2017-02-01
114,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,619606,2017-02-01
115,Sneakin’,Drake,615185,2017-02-01
116,Capsize,FRENSHIP,611574,2017-02-01
117,Sorry,Justin Bieber,605666,2017-02-01
118,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,601381,2017-02-01
119,Fresh Eyes,Andy Grammer,596712,2017-02-01
120,The Ocean (feat. Shy Martin),Mike Perry,595613,2017-02-01
121,Oceans Away,A R I Z O N A,594664,2017-02-01
122,That's What I Like,Bruno Mars,587165,2017-02-01
123,Slippery (feat. Gucci Mane),Migos,586710,2017-02-01
124,Needed Me,Rihanna,586412,2017-02-01
125,Love On The Brain,Rihanna,585270,2017-02-01
126,This Town,Niall Horan,582006,2017-02-01
127,Shout Out to My Ex,Little Mix,580896,2017-02-01
128,Controlla,Drake,575488,2017-02-01
129,Hymn for the Weekend - Seeb Remix,Coldplay,572246,2017-02-01
130,Call Casting,Migos,565902,2017-02-01
131,Setting Fires,The Chainsmokers,557705,2017-02-01
132,Work,Rihanna,555069,2017-02-01
133,Get Right Witcha,Migos,552479,2017-02-01
134,Moves,Big Sean,546983,2017-02-01
135,The Other,Lauv,543305,2017-02-01
136,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,538168,2017-02-01
137,7 Years,Lukas Graham,537471,2017-02-01
138,goosebumps,Travis Scott,536838,2017-02-01
139,Into You,Ariana Grande,536022,2017-02-01
140,Love on Me,Galantis,531725,2017-02-01
141,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,528878,2017-02-01
142,Final Song,MØ,527942,2017-02-01
143,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,527740,2017-02-01
144,Sidewalks,The Weeknd,527306,2017-02-01
145,Cake By The Ocean,DNCE,526862,2017-02-01
146,Six Feet Under,The Weeknd,524583,2017-02-01
147,Gyal You A Party Animal - Remix,Charly Black,521980,2017-02-01
148,Andas En Mi Cabeza,Chino & Nacho,515991,2017-02-01
149,Both (feat. Drake),Gucci Mane,511972,2017-02-01
150,Shaky Shaky,Daddy Yankee,510066,2017-02-01
151,Send My Love (To Your New Lover),Adele,510059,2017-02-01
152,Let It Go,James Bay,507342,2017-02-01
153,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,507306,2017-02-01
154,pick up the phone,Young Thug,501664,2017-02-01
155,Middle,DJ Snake,495861,2017-02-01
156,Lean On (feat. MØ & DJ Snake),Major Lazer,487549,2017-02-01
157,Dancing On My Own,Calum Scott,478820,2017-02-01
158,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,474018,2017-02-01
159,Love$ick,Mura Masa,472707,2017-02-01
160,PILLOWTALK,ZAYN,469978,2017-02-01
161,Chillax (feat. Ky-Mani Marley),Farruko,466925,2017-02-01
162,Te Quiero Pa´Mi,Don Omar,466894,2017-02-01
163,Fast Car,Jonas Blue,466385,2017-02-01
164,White Iverson,Post Malone,461577,2017-02-01
165,Hello,Adele,460871,2017-02-01
166,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,459543,2017-02-01
167,"Me, Myself & I",G-Eazy,459424,2017-02-01
168,Taped up Heart (feat. Clara Mae),KREAM,457408,2017-02-01
169,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,453405,2017-02-01
170,Roses,The Chainsmokers,450450,2017-02-01
171,"Another Day Of Sun - From ""La La Land"" Soundtrack",La La Land Cast,448248,2017-02-01
172,Let Her Go,Passenger,447201,2017-02-01
173,Stitches,Shawn Mendes,446006,2017-02-01
174,Borro Cassette,Maluma,440871,2017-02-01
175,You Was Right,Lil Uzi Vert,438579,2017-02-01
176,Used to This (feat. Drake),Future,434774,2017-02-01
177,No Role Modelz,J. Cole,433955,2017-02-01
178,Low Life (feat. The Weeknd),Future,433861,2017-02-01
179,'Till I Collapse,Eminem,431837,2017-02-01
180,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,429809,2017-02-01
181,The Hills,The Weeknd,426365,2017-02-01
182,Cocoon,Milky Chance,426070,2017-02-01
183,All of Me,John Legend,422916,2017-02-01
184,Sex,Cheat Codes,422008,2017-02-01
185,Stay With Me,Sam Smith,418561,2017-02-01
186,Million Reasons,Lady Gaga,418330,2017-02-01
187,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,416072,2017-02-01
188,Location,Khalid,414658,2017-02-01
189,Lush Life,Zara Larsson,414057,2017-02-01
190,Party (feat. Usher & Gucci Mane),Chris Brown,412544,2017-02-01
191,What Do You Mean?,Justin Bieber,408161,2017-02-01
192,Take Me To Church,Hozier,408144,2017-02-01
193,Never Be Like You,Flume,407829,2017-02-01
194,Ain't My Fault,Zara Larsson,407539,2017-02-01
195,Hotline Bling,Drake,406626,2017-02-01
196,Jumpman,Drake,405597,2017-02-01
197,I Miss You,Grey,403647,2017-02-01
198,Come and See Me (feat. Drake),PARTYNEXTDOOR,401922,2017-02-01
199,Magic,Thomas Gold,401189,2017-02-01
200,Manicomio,Cosculluela,400615,2017-02-01
1,Shape of You,Ed Sheeran,7602214,2017-02-02
2,Paris,The Chainsmokers,4165357,2017-02-02
3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3864527,2017-02-02
4,Despacito (Featuring Daddy Yankee),Luis Fonsi,3582750,2017-02-02
5,Castle on the Hill,Ed Sheeran,3440258,2017-02-02
6,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,3212664,2017-02-02
7,Starboy,The Weeknd,2828442,2017-02-02
8,Say You Won't Let Go,James Arthur,2783998,2017-02-02
9,Bad and Boujee (feat. Lil Uzi Vert),Migos,2658222,2017-02-02
10,Closer,The Chainsmokers,2626955,2017-02-02
11,I Feel It Coming,The Weeknd,2602974,2017-02-02
12,Scared to Be Lonely,Martin Garrix,2509228,2017-02-02
13,Call On Me - Ryan Riback Extended Remix,Starley,2450531,2017-02-02
14,Don't Wanna Know,Maroon 5,2437099,2017-02-02
15,Chantaje (feat. Maluma),Shakira,2353086,2017-02-02
16,Just Hold On,Steve Aoki,2155236,2017-02-02
17,Bad Things (with Camila Cabello),Machine Gun Kelly,2111498,2017-02-02
18,Fake Love,Drake,2087808,2017-02-02
19,Let Me Love You,DJ Snake,1931659,2017-02-02
20,"How Far I'll Go - From ""Moana""",Alessia Cara,1911158,2017-02-02
21,24K Magic,Bruno Mars,1877640,2017-02-02
22,All Night,The Vamps,1772421,2017-02-02
23,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,1768813,2017-02-02
24,One Dance,Drake,1677333,2017-02-02
25,Issues,Julia Michaels,1663949,2017-02-02
26,Solo Dance,Martin Jensen,1658132,2017-02-02
27,Side To Side,Ariana Grande,1615724,2017-02-02
28,Hear Me Now,Alok,1600196,2017-02-02
29,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1559286,2017-02-02
30,In the Name of Love,Martin Garrix,1527559,2017-02-02
31,Black Beatles,Rae Sremmurd,1503256,2017-02-02
32,Shed a Light,Robin Schulz,1501499,2017-02-02
33,Reggaetón Lento (Bailemos),CNCO,1476747,2017-02-02
34,Now and Later,Sage The Gemini,1451139,2017-02-02
35,Weak,AJR,1447361,2017-02-02
36,All Time Low,Jon Bellion,1445027,2017-02-02
37,Love Me Now,John Legend,1430996,2017-02-02
38,Starving,Hailee Steinfeld,1391376,2017-02-02
39,T-Shirt,Migos,1370333,2017-02-02
40,Bounce Back,Big Sean,1363087,2017-02-02
41,Mercy,Shawn Mendes,1337134,2017-02-02
42,I Would Like,Zara Larsson,1322425,2017-02-02
43,My Way,Calvin Harris,1296010,2017-02-02
44,Alone,Alan Walker,1261330,2017-02-02
45,Don't Leave,Snakehips,1233246,2017-02-02
46,All We Know (feat. Phoebe Ryan),The Chainsmokers,1180214,2017-02-02
47,Heathens,Twenty One Pilots,1155141,2017-02-02
48,Scars To Your Beautiful,Alessia Cara,1153998,2017-02-02
49,Treat You Better,Shawn Mendes,1149263,2017-02-02
50,El Amante,Nicky Jam,1132681,2017-02-02
51,Caroline,Aminé,1125152,2017-02-02
52,iSpy (feat. Lil Yachty),KYLE,1049901,2017-02-02
53,By Your Side,Jonas Blue,1040836,2017-02-02
54,Otra vez (feat. J Balvin),Zion & Lennox,1028123,2017-02-02
55,Safari,J Balvin,1017927,2017-02-02
56,Sunset Lover,Petit Biscuit,932386,2017-02-02
57,Water Under the Bridge,Adele,931534,2017-02-02
58,Don't Let Me Down,The Chainsmokers,930478,2017-02-02
59,I Got You,Bebe Rexha,925104,2017-02-02
60,Human,Rag'n'Bone Man,923076,2017-02-02
61,Lot to Learn,Luke Christopher,922509,2017-02-02
62,Photograph,Ed Sheeran,905755,2017-02-02
63,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,892302,2017-02-02
64,Make Me (Cry),Noah Cyrus,885434,2017-02-02
65,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,875116,2017-02-02
66,Broccoli (feat. Lil Yachty),DRAM,859314,2017-02-02
67,Vente Pa' Ca (feat. Maluma),Ricky Martin,843016,2017-02-02
68,It's Gotta Be You,Isaiah,821435,2017-02-02
69,Touch,Little Mix,807187,2017-02-02
70,Sexual,NEIKED,804139,2017-02-02
71,Lighthouse - Andrelli Remix,Hearts & Colors,796408,2017-02-02
72,Party Monster,The Weeknd,793053,2017-02-02
73,You Don't Know Me - Radio Edit,Jax Jones,792229,2017-02-02
74,Thinking out Loud,Ed Sheeran,786116,2017-02-02
75,Redbone,Childish Gambino,781796,2017-02-02
76,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,772795,2017-02-02
77,September Song,JP Cooper,772365,2017-02-02
78,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,765117,2017-02-02
79,Vacaciones,Wisin,750369,2017-02-02
80,Me llamas (feat. Maluma) - Remix,Piso 21,730842,2017-02-02
81,The Greatest (feat. Kendrick Lamar),Sia,727417,2017-02-02
82,X (feat. Future),21 Savage,721560,2017-02-02
83,No Lie,Sean Paul,716575,2017-02-02
84,The Mack,Nevada,716393,2017-02-02
85,Deja Vu,J. Cole,713689,2017-02-02
86,Cheap Thrills,Sia,710489,2017-02-02
87,Ride,Twenty One Pilots,705545,2017-02-02
88,This Is What You Came For (feat. Rihanna),Calvin Harris,702902,2017-02-02
89,"i hate u, i love u (feat. olivia o'brien)",gnash,702545,2017-02-02
90,Stressed Out,Twenty One Pilots,699585,2017-02-02
91,Perfect Strangers,Jonas Blue,695696,2017-02-02
92,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,694192,2017-02-02
93,Versace on the Floor,Bruno Mars,693588,2017-02-02
94,Faded,Alan Walker,689873,2017-02-02
95,Dile Que Tu Me Quieres,Ozuna,687505,2017-02-02
96,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,685522,2017-02-02
97,Congratulations,Post Malone,683554,2017-02-02
98,Panda,Desiigner,683220,2017-02-02
99,History,Olivia Holt,681022,2017-02-02
100,Too Good,Drake,673402,2017-02-02
101,Cake - Challenge Version,Flo Rida,669929,2017-02-02
102,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,668310,2017-02-02
103,La Bicicleta,Carlos Vives,660731,2017-02-02
104,So Good (feat. Ty Dolla $ign),Zara Larsson,653786,2017-02-02
105,Not Going Home,DVBBS,650166,2017-02-02
106,Love Yourself,Justin Bieber,647699,2017-02-02
107,Traicionera,Sebastian Yatra,644533,2017-02-02
108,Swang,Rae Sremmurd,636872,2017-02-02
109,Romantic - NOTD Remix,Stanaj,635014,2017-02-02
110,Light,San Holo,631340,2017-02-02
111,Kelly Price (feat. Travis Scott),Migos,628775,2017-02-02
112,No Heart,21 Savage,627709,2017-02-02
113,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,623782,2017-02-02
114,Sorry,Justin Bieber,620281,2017-02-02
115,Capsize,FRENSHIP,618620,2017-02-02
116,Oceans Away,A R I Z O N A,615271,2017-02-02
117,Sneakin’,Drake,611494,2017-02-02
118,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,602089,2017-02-02
119,Fresh Eyes,Andy Grammer,599462,2017-02-02
120,That's What I Like,Bruno Mars,593568,2017-02-02
121,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,592676,2017-02-02
122,goosebumps,Travis Scott,592659,2017-02-02
123,Slippery (feat. Gucci Mane),Migos,591876,2017-02-02
124,Love On The Brain,Rihanna,591587,2017-02-02
125,Needed Me,Rihanna,591190,2017-02-02
126,The Ocean (feat. Shy Martin),Mike Perry,589346,2017-02-02
127,Controlla,Drake,582366,2017-02-02
128,This Town,Niall Horan,576544,2017-02-02
129,Shout Out to My Ex,Little Mix,574473,2017-02-02
130,Setting Fires,The Chainsmokers,569750,2017-02-02
131,Work,Rihanna,566770,2017-02-02
132,Moves,Big Sean,563913,2017-02-02
133,The Other,Lauv,563645,2017-02-02
134,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,557013,2017-02-02
135,Hymn for the Weekend - Seeb Remix,Coldplay,553231,2017-02-02
136,7 Years,Lukas Graham,549525,2017-02-02
137,Love on Me,Galantis,540728,2017-02-02
138,Into You,Ariana Grande,539813,2017-02-02
139,Gyal You A Party Animal - Remix,Charly Black,535806,2017-02-02
140,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,534946,2017-02-02
141,Call Casting,Migos,534283,2017-02-02
142,Sidewalks,The Weeknd,528871,2017-02-02
143,Cake By The Ocean,DNCE,528602,2017-02-02
144,Get Right Witcha,Migos,526518,2017-02-02
145,Andas En Mi Cabeza,Chino & Nacho,525911,2017-02-02
146,Final Song,MØ,525286,2017-02-02
147,Send My Love (To Your New Lover),Adele,523616,2017-02-02
148,Shaky Shaky,Daddy Yankee,521336,2017-02-02
149,Six Feet Under,The Weeknd,517999,2017-02-02
150,Both (feat. Drake),Gucci Mane,516953,2017-02-02
151,pick up the phone,Young Thug,516200,2017-02-02
152,Let It Go,James Bay,507428,2017-02-02
153,Middle,DJ Snake,498829,2017-02-02
154,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,498015,2017-02-02
155,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,493087,2017-02-02
156,Lean On (feat. MØ & DJ Snake),Major Lazer,491494,2017-02-02
157,Dancing On My Own,Calum Scott,482431,2017-02-02
158,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,477566,2017-02-02
159,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,477331,2017-02-02
160,Chillax (feat. Ky-Mani Marley),Farruko,477040,2017-02-02
