position,track,artist,streams,date
73,Make Eem Run!,Bass Santana,414047,2019-01-23
74,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,412832,2019-01-23
75,idontwannabeyouanymore,Billie Eilish,410920,2019-01-23
76,No Stylist (feat. Drake),French Montana,408738,2019-01-23
77,Beautiful (feat. Camila Cabello),Bazzi,403340,2019-01-23
78,Best Part (feat. Daniel Caesar),H.E.R.,399631,2019-01-23
79,He Diddy!,Ski Mask The Slump God,397943,2019-01-23
80,Youngblood,5 Seconds of Summer,396233,2019-01-23
81,changes,XXXTENTACION,392917,2019-01-23
82,Touch Eem Body,XXXTENTACION,392449,2019-01-23
83,10 Freaky Girls (with 21 Savage),Metro Boomin,390954,2019-01-23
84,God's Plan,Drake,384278,2019-01-23
85,FEFE,6ix9ine,383975,2019-01-23
86,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,379482,2019-01-23
87,Topanga,Trippie Redd,378520,2019-01-23
88,Envy Me,Calboy,376100,2019-01-23
89,Be Alright,Dean Lewis,374902,2019-01-23
90,Thotiana,Blueface,372136,2019-01-23
91,Look Alive (feat. Drake),BlocBoy JB,371065,2019-01-23
92,All Girls Are The Same,Juice WRLD,369504,2019-01-23
93,Mixed Personalities (feat. Kanye West),YNW Melly,368712,2019-01-23
94,Falling Down - Bonus Track,Lil Peep,366114,2019-01-23
95,Ric Flair Drip (& Metro Boomin),Offset,364734,2019-01-23
96,Pure Water (with Migos),Mustard,358574,2019-01-23
97,Faucet Failure,Ski Mask The Slump God,353647,2019-01-23
98,1400 / 999 Freestyle,Trippie Redd,351336,2019-01-23
99,Murder On My Mind,YNW Melly,351139,2019-01-23
100,I Like Me Better,Lauv,350998,2019-01-23
101,Love Lies (with Normani),Khalid,350039,2019-01-23
102,Jumpin on a Jet,Future,349836,2019-01-23
103,Lie To Me (feat. Julia Michaels),5 Seconds of Summer,349824,2019-01-23
104,Trampoline,SHAED,347566,2019-01-23
105,Everybody Dies In Their Nightmares,XXXTENTACION,346425,2019-01-23
106,God is a woman,Ariana Grande,339531,2019-01-23
107,Lean Wit Me,Juice WRLD,335158,2019-01-23
108,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,334766,2019-01-23
109,Secreto,Anuel AA,334458,2019-01-23
110,Nothing,Cooliecut,333504,2019-01-23
111,Trip,Ella Mai,329962,2019-01-23
112,Congratulations,Post Malone,326667,2019-01-23
113,Speechless,Dan + Shay,326528,2019-01-23
114,Let Me Down Slowly,Alec Benjamin,326498,2019-01-23
115,XO Tour Llif3,Lil Uzi Vert,325343,2019-01-23
116,In My Feelings,Drake,320994,2019-01-23
117,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,316907,2019-01-23
118,all my friends,21 Savage,316550,2019-01-23
119,Calma - Remix,Pedro Capó,315819,2019-01-23
120,Bohemian Rhapsody - 2011 Mix,Queen,314517,2019-01-23
121,Undecided,Chris Brown,313716,2019-01-23
122,Ruin My Life,Zara Larsson,312284,2019-01-23
123,Solo de Mi,Bad Bunny,310964,2019-01-23
124,Corey's Intro,Corey,306127,2019-01-23
125,This Feeling,The Chainsmokers,305546,2019-01-23
126,Girls Like You (feat. Cardi B),Maroon 5,301956,2019-01-23
127,Rebirth (2016),XXXTENTACION,300478,2019-01-23
128,Project Dreams,Marshmello,298706,2019-01-23
129,ocean eyes,Billie Eilish,296717,2019-01-23
130,Hide (feat. Seezyn),Juice WRLD,296690,2019-01-23
131,Bleed It,Blueface,294656,2019-01-23
132,goosebumps,Travis Scott,292419,2019-01-23
133,Plottin,Kid Trunks,290598,2019-01-23
134,Mile High,James Blake,290350,2019-01-23
135,Nice For What,Drake,288609,2019-01-23
136,bellyache,Billie Eilish,287111,2019-01-23
137,Tequila,Dan + Shay,287092,2019-01-23
138,Kamikaze,Lil Mosey,286776,2019-01-23
139,STARGAZING,Travis Scott,286677,2019-01-23
140,New Patek,Lil Uzi Vert,284932,2019-01-23
141,Natural,Imagine Dragons,282972,2019-01-23
142,The Middle,Zedd,281128,2019-01-23
143,Mine,Bazzi,280409,2019-01-23
144,Young Dumb & Broke,Khalid,280285,2019-01-23
145,HUMBLE.,Kendrick Lamar,279415,2019-01-23
146,Walk,Comethazine,277188,2019-01-23
147,Hi Wendy!,XXXTENTACION,277054,2019-01-23
148,Lucky You (feat. Joyner Lucas),Eminem,276154,2019-01-23
149,SLOW DANCING IN THE DARK,Joji,272143,2019-01-23
150,Candy Paint,Post Malone,271755,2019-01-23
151,I Love It (& Lil Pump),Kanye West,271067,2019-01-23
152,Look At Me!,XXXTENTACION,269959,2019-01-23
153,Plug Walk,Rich The Kid,269545,2019-01-23
154,Location,Khalid,263468,2019-01-23
155,can't leave without it,21 Savage,262417,2019-01-23
156,All The Stars (with SZA),Kendrick Lamar,261802,2019-01-23
157,Lust,Lil Skies,259763,2019-01-23
158,Hope,XXXTENTACION,259469,2019-01-23
159,MoshPit (feat. Juice WRLD),Kodak Black,257191,2019-01-23
160,"Love Hard, Fall Fast",Flyboy Tarantino,257178,2019-01-23
161,Wasted (feat. Lil Uzi Vert),Juice WRLD,254253,2019-01-23
162,Uproar,Lil Wayne,252910,2019-01-23
163,Don't Come Out The House (with 21 Savage),Metro Boomin,252331,2019-01-23
164,Say You Won't Let Go,James Arthur,251014,2019-01-23
165,Thunder,Imagine Dragons,250643,2019-01-23
166,the remedy for a broken heart (why am I so in love),XXXTENTACION,250349,2019-01-23
167,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,249574,2019-01-23
168,Without Me (with Juice WRLD),Halsey,248773,2019-01-23
169,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,247749,2019-01-23
170,OTW,Khalid,246214,2019-01-23
171,1950,King Princess,245556,2019-01-23
172,comethru,Jeremy Zucker,245428,2019-01-23
173,Twerk (feat. Cardi B),City Girls,244601,2019-01-23
174,Nowadays (feat. Landon Cube),Lil Skies,244457,2019-01-23
175,I'm a Mess,Bebe Rexha,244098,2019-01-23
176,REEL IT IN,Aminé,243729,2019-01-23
177,NI BIEN NI MAL,Bad Bunny,243277,2019-01-23
178,Bad Liar,Imagine Dragons,243169,2019-01-23
179,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,242652,2019-01-23
180,Fall in Love with Death,Bass Santana,241041,2019-01-23
181,Now or Never,Flyboy Tarantino,240675,2019-01-23
182,Body (feat. brando),Loud Luxury,238600,2019-01-23
183,Call Out My Name,The Weeknd,238490,2019-01-23
184,Roll In Peace (feat. XXXTENTACION),Kodak Black,237759,2019-01-23
185,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,237147,2019-01-23
186,Let You Down,NF,236420,2019-01-23
187,"Fire On Fire - From ""Watership Down""",Sam Smith,234737,2019-01-23
188,Te Boté - Remix,Nio Garcia,233195,2019-01-23
189,Foot Fungus,Ski Mask The Slump God,232681,2019-01-23
190,WHEN I WAS OLDER - Music Inspired By The Film ROMA,Billie Eilish,231864,2019-01-23
191,MAMA,6ix9ine,229709,2019-01-23
192,Pick Your Poison,Tankhead,228748,2019-01-23
193,Believer,Imagine Dragons,228661,2019-01-23
194,Taking A Walk,Trippie Redd,228180,2019-01-23
195,Black & White,Juice WRLD,227858,2019-01-23
196,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,227360,2019-01-23
197,No Role Modelz,J. Cole,227215,2019-01-23
198,Beautiful Crazy,Luke Combs,226971,2019-01-23
199,Legends,Juice WRLD,226714,2019-01-23
200,WORKIN ME,Quavo,226578,2019-01-23
1,MIDDLE CHILD,J. Cole,3695130,2019-01-24
2,7 rings,Ariana Grande,3340577,2019-01-24
3,Wow.,Post Malone,1937684,2019-01-24
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1934132,2019-01-24
5,Going Bad (feat. Drake),Meek Mill,1467097,2019-01-24
6,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1244004,2019-01-24
7,Without Me,Halsey,1236248,2019-01-24
8,SICKO MODE,Travis Scott,1120710,2019-01-24
9,"thank u, next",Ariana Grande,1099493,2019-01-24
10,Look Back at It,A Boogie Wit da Hoodie,1064048,2019-01-24
11,ZEZE (feat. Travis Scott & Offset),Kodak Black,1047909,2019-01-24
12,Dancing With A Stranger (with Normani),Sam Smith,1033881,2019-01-24
13,Mo Bamba,Sheck Wes,985669,2019-01-24
14,Saturday Nights,Khalid,924790,2019-01-24
15,Leave Me Alone,Flipp Dinero,856026,2019-01-24
16,a lot,21 Savage,843107,2019-01-24
17,Keanu Reeves,Logic,822894,2019-01-24
18,Wake Up in the Sky,Gucci Mane,781419,2019-01-24
19,Lost in the Fire,Gesaffelstein,754242,2019-01-24
20,SAD!,XXXTENTACION,728860,2019-01-24
21,High Hopes,Panic! At The Disco,723234,2019-01-24
22,Money,Cardi B,710132,2019-01-24
23,Lucid Dreams,Juice WRLD,707211,2019-01-24
24,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,702353,2019-01-24
25,First Off (feat. Travis Scott),Future,697577,2019-01-24
26,Better Now,Post Malone,676050,2019-01-24
27,Happier,Marshmello,656850,2019-01-24
28,Crushed Up,Future,645767,2019-01-24
29,Eastside (with Halsey & Khalid),benny blanco,640321,2019-01-24
30,Moonlight,XXXTENTACION,618420,2019-01-24
31,Armed And Dangerous,Juice WRLD,617832,2019-01-24
32,Better,Khalid,609979,2019-01-24
33,when the party's over,Billie Eilish,608994,2019-01-24
34,Space Cadet (feat. Gunna),Metro Boomin,600731,2019-01-24
35,whoa (mind in awe),XXXTENTACION,599959,2019-01-24
36,MIA (feat. Drake),Bad Bunny,575469,2019-01-24
37,Splashin,Rich The Kid,570100,2019-01-24
38,imagine,Ariana Grande,558323,2019-01-24
39,monster,21 Savage,540697,2019-01-24
40,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,536768,2019-01-24
41,Nights Like This (feat. Ty Dolla $ign),Kehlani,535411,2019-01-24
42,Jocelyn Flores,XXXTENTACION,531985,2019-01-24
43,Taste (feat. Offset),Tyga,531187,2019-01-24
44,Sauce!,XXXTENTACION,531151,2019-01-24
45,YOSEMITE,Travis Scott,524953,2019-01-24
46,lovely,Billie Eilish,517539,2019-01-24
47,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,514210,2019-01-24
48,Nonstop,Drake,507151,2019-01-24
49,Fine China,Future,503232,2019-01-24
50,Calling My Spirit,Kodak Black,501109,2019-01-24
51,Hope,The Chainsmokers,498345,2019-01-24
52,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,493801,2019-01-24
53,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,484649,2019-01-24
54,rockstar (feat. 21 Savage),Post Malone,470806,2019-01-24
55,Giant (with Rag'n'Bone Man),Calvin Harris,470330,2019-01-24
56,Sweet but Psycho,Ava Max,462697,2019-01-24
57,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,458286,2019-01-24
58,No Stylist (feat. Drake),French Montana,449487,2019-01-24
59,Noticed,Lil Mosey,447084,2019-01-24
60,Shallow,Lady Gaga,444054,2019-01-24
61,Demons and Angels (feat. Juice WRLD),A Boogie Wit da Hoodie,443268,2019-01-24
62,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,442649,2019-01-24
63,Fuck Love (feat. Trippie Redd),XXXTENTACION,441652,2019-01-24
64,I Fall Apart,Post Malone,440303,2019-01-24
65,Yes Indeed,Lil Baby,439854,2019-01-24
66,BAD!,XXXTENTACION,438484,2019-01-24
67,Butterfly Doors,Lil Pump,436234,2019-01-24
68,I Like It,Cardi B,423409,2019-01-24
69,KIKA,6ix9ine,420721,2019-01-24
70,Psycho (feat. Ty Dolla $ign),Post Malone,418181,2019-01-24
71,Pure Cocaine,Lil Baby,416033,2019-01-24
72,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,412751,2019-01-24
73,no tears left to cry,Ariana Grande,409085,2019-01-24
74,idontwannabeyouanymore,Billie Eilish,408442,2019-01-24
75,breathin,Ariana Grande,406791,2019-01-24
76,10 Freaky Girls (with 21 Savage),Metro Boomin,405438,2019-01-24
77,Best Part (feat. Daniel Caesar),H.E.R.,396049,2019-01-24
78,Beautiful (feat. Camila Cabello),Bazzi,394436,2019-01-24
79,Thotiana,Blueface,389157,2019-01-24
80,FEFE,6ix9ine,389014,2019-01-24
81,changes,XXXTENTACION,387976,2019-01-24
82,Youngblood,5 Seconds of Summer,385238,2019-01-24
83,Envy Me,Calboy,382396,2019-01-24
84,God's Plan,Drake,382007,2019-01-24
85,All Girls Are The Same,Juice WRLD,377114,2019-01-24
86,Ric Flair Drip (& Metro Boomin),Offset,372694,2019-01-24
87,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,371244,2019-01-24
88,Pure Water (with Migos),Mustard,369809,2019-01-24
89,Be Alright,Dean Lewis,369493,2019-01-24
90,Mixed Personalities (feat. Kanye West),YNW Melly,368980,2019-01-24
91,Look Alive (feat. Drake),BlocBoy JB,366497,2019-01-24
92,Topanga,Trippie Redd,363672,2019-01-24
93,Murder On My Mind,YNW Melly,361900,2019-01-24
94,Faucet Failure,Ski Mask The Slump God,360796,2019-01-24
95,Falling Down - Bonus Track,Lil Peep,358067,2019-01-24
96,Lie To Me (feat. Julia Michaels),5 Seconds of Summer,357326,2019-01-24
97,Trampoline,SHAED,350164,2019-01-24
98,1400 / 999 Freestyle,Trippie Redd,348755,2019-01-24
99,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,346070,2019-01-24
100,Bohemian Rhapsody - 2011 Mix,Queen,344465,2019-01-24
101,Make Eem Run!,Bass Santana,341751,2019-01-24
102,Everybody Dies In Their Nightmares,XXXTENTACION,338427,2019-01-24
103,Secreto,Anuel AA,337783,2019-01-24
104,Gassed Up!,XXXTENTACION,337152,2019-01-24
105,Lean Wit Me,Juice WRLD,336371,2019-01-24
106,I Like Me Better,Lauv,334924,2019-01-24
107,God is a woman,Ariana Grande,333831,2019-01-24
108,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,333570,2019-01-24
109,all my friends,21 Savage,331938,2019-01-24
110,Let Me Down Slowly,Alec Benjamin,331064,2019-01-24
111,Love Lies (with Normani),Khalid,330273,2019-01-24
112,Congratulations,Post Malone,330141,2019-01-24
113,XO Tour Llif3,Lil Uzi Vert,328029,2019-01-24
114,Calma - Remix,Pedro Capó,326769,2019-01-24
115,Speechless,Dan + Shay,326418,2019-01-24
116,Jumpin on a Jet,Future,326083,2019-01-24
117,In My Feelings,Drake,326067,2019-01-24
118,Trip,Ella Mai,324582,2019-01-24
119,Solo de Mi,Bad Bunny,323331,2019-01-24
120,Ruin My Life,Zara Larsson,315723,2019-01-24
121,Undecided,Chris Brown,311786,2019-01-24
122,No Role Modelz,J. Cole,309181,2019-01-24
123,This Feeling,The Chainsmokers,305825,2019-01-24
124,Project Dreams,Marshmello,303138,2019-01-24
125,Girls Like You (feat. Cardi B),Maroon 5,302763,2019-01-24
126,Bleed It,Blueface,302131,2019-01-24
127,goosebumps,Travis Scott,299709,2019-01-24
128,ocean eyes,Billie Eilish,299611,2019-01-24
129,Hide (feat. Seezyn),Juice WRLD,299195,2019-01-24
130,Kamikaze,Lil Mosey,292930,2019-01-24
131,Nice For What,Drake,291147,2019-01-24
132,HUMBLE.,Kendrick Lamar,290759,2019-01-24
133,Harmony Hall,Vampire Weekend,288478,2019-01-24
134,bellyache,Billie Eilish,288228,2019-01-24
135,Tequila,Dan + Shay,287969,2019-01-24
136,He Diddy!,Ski Mask The Slump God,287531,2019-01-24
137,STARGAZING,Travis Scott,285756,2019-01-24
138,New Patek,Lil Uzi Vert,283892,2019-01-24
139,Walk,Comethazine,282797,2019-01-24
140,Young Dumb & Broke,Khalid,282469,2019-01-24
141,Natural,Imagine Dragons,281424,2019-01-24
142,Lucky You (feat. Joyner Lucas),Eminem,278859,2019-01-24
143,Mine,Bazzi,278378,2019-01-24
144,SLOW DANCING IN THE DARK,Joji,276561,2019-01-24
145,I Love It (& Lil Pump),Kanye West,275142,2019-01-24
146,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,274936,2019-01-24
147,Candy Paint,Post Malone,273968,2019-01-24
148,Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,272330,2019-01-24
149,Plug Walk,Rich The Kid,269221,2019-01-24
150,Look At Me!,XXXTENTACION,268687,2019-01-24
151,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,267533,2019-01-24
152,The Middle,Zedd,267036,2019-01-24
153,Location,Khalid,266711,2019-01-24
154,Mile High,James Blake,265481,2019-01-24
155,All The Stars (with SZA),Kendrick Lamar,265020,2019-01-24
156,MoshPit (feat. Juice WRLD),Kodak Black,263510,2019-01-24
157,Lust,Lil Skies,263068,2019-01-24
158,can't leave without it,21 Savage,261864,2019-01-24
159,Touch Eem Body,XXXTENTACION,260418,2019-01-24
160,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,258204,2019-01-24
161,Hope,XXXTENTACION,258198,2019-01-24
162,Wasted (feat. Lil Uzi Vert),Juice WRLD,254290,2019-01-24
163,Uproar,Lil Wayne,252762,2019-01-24
164,NI BIEN NI MAL,Bad Bunny,251869,2019-01-24
165,Nowadays (feat. Landon Cube),Lil Skies,250539,2019-01-24
166,Bad Liar,Imagine Dragons,249852,2019-01-24
167,Don't Come Out The House (with 21 Savage),Metro Boomin,249405,2019-01-24
168,the remedy for a broken heart (why am I so in love),XXXTENTACION,249126,2019-01-24
169,Say You Won't Let Go,James Arthur,248947,2019-01-24
170,Thunder,Imagine Dragons,248617,2019-01-24
171,OTW,Khalid,247433,2019-01-24
172,REEL IT IN,Aminé,247294,2019-01-24
173,Without Me (with Juice WRLD),Halsey,246083,2019-01-24
174,Body (feat. brando),Loud Luxury,245427,2019-01-24
175,I'm a Mess,Bebe Rexha,242829,2019-01-24
176,KOD,J. Cole,241715,2019-01-24
177,comethru,Jeremy Zucker,241028,2019-01-24
178,Twerk (feat. Cardi B),City Girls,240675,2019-01-24
179,Te Boté - Remix,Nio Garcia,238251,2019-01-24
180,Call Out My Name,The Weeknd,238144,2019-01-24
181,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,238065,2019-01-24
182,Let You Down,NF,237914,2019-01-24
183,"Fire On Fire - From ""Watership Down""",Sam Smith,236534,2019-01-24
184,Roll In Peace (feat. XXXTENTACION),Kodak Black,236363,2019-01-24
185,Foot Fungus,Ski Mask The Slump God,236042,2019-01-24
186,WHEN I WAS OLDER - Music Inspired By The Film ROMA,Billie Eilish,234455,2019-01-24
187,Beautiful Crazy,Luke Combs,234145,2019-01-24
188,Self Care,Mac Miller,233030,2019-01-24
189,2021,Vampire Weekend,231630,2019-01-24
190,Don't Stop Me Now - 2011 Mix,Queen,231381,2019-01-24
191,Believer,Imagine Dragons,230441,2019-01-24
192,MAMA,6ix9ine,230221,2019-01-24
193,Black & White,Juice WRLD,230006,2019-01-24
194,1950,King Princess,229669,2019-01-24
195,"Bands (feat. Ohgeesy, Fenix Flexin & Master Kato)",Shoreline Mafia,228841,2019-01-24
196,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,226227,2019-01-24
197,Taking A Walk,Trippie Redd,226057,2019-01-24
198,Close Friends (Lil Baby & Gunna),Lil Baby,225035,2019-01-24
199,Legends,Juice WRLD,225019,2019-01-24
200,So Close,NOTD,224773,2019-01-24
1,MIDDLE CHILD,J. Cole,3800251,2019-01-25
2,7 rings,Ariana Grande,3311371,2019-01-25
3,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1964219,2019-01-25
4,Wow.,Post Malone,1895684,2019-01-25
5,Going Bad (feat. Drake),Meek Mill,1520276,2019-01-25
6,Without Me,Halsey,1276843,2019-01-25
7,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1243044,2019-01-25
8,SICKO MODE,Travis Scott,1178285,2019-01-25
9,"thank u, next",Ariana Grande,1092759,2019-01-25
10,Look Back at It,A Boogie Wit da Hoodie,1072623,2019-01-25
11,Dancing With A Stranger (with Normani),Sam Smith,1070229,2019-01-25
12,ZEZE (feat. Travis Scott & Offset),Kodak Black,1062432,2019-01-25
13,Mo Bamba,Sheck Wes,1040914,2019-01-25
14,a lot,21 Savage,940895,2019-01-25
15,Saturday Nights,Khalid,896657,2019-01-25
16,Leave Me Alone,Flipp Dinero,887519,2019-01-25
17,Wake Up in the Sky,Gucci Mane,826409,2019-01-25
18,Keanu Reeves,Logic,813031,2019-01-25
19,Sauce!,XXXTENTACION,753527,2019-01-25
20,Money,Cardi B,741806,2019-01-25
21,SAD!,XXXTENTACION,740115,2019-01-25
22,First Off (feat. Travis Scott),Future,730749,2019-01-25
23,Lucid Dreams,Juice WRLD,728210,2019-01-25
24,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,720465,2019-01-25
25,High Hopes,Panic! At The Disco,708545,2019-01-25
26,i'm so tired...,Lauv,705912,2019-01-25
27,Better Now,Post Malone,698174,2019-01-25
28,Lost in the Fire,Gesaffelstein,694737,2019-01-25
29,Happier,Marshmello,671574,2019-01-25
30,Crushed Up,Future,642122,2019-01-25
31,Splashin,Rich The Kid,638939,2019-01-25
32,Eastside (with Halsey & Khalid),benny blanco,635168,2019-01-25
33,Armed And Dangerous,Juice WRLD,627645,2019-01-25
34,Moonlight,XXXTENTACION,627596,2019-01-25
35,MIA (feat. Drake),Bad Bunny,611457,2019-01-25
36,Better,Khalid,609034,2019-01-25
37,when the party's over,Billie Eilish,587465,2019-01-25
38,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa,580984,2019-01-25
39,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,578580,2019-01-25
40,Space Cadet (feat. Gunna),Metro Boomin,578465,2019-01-25
41,whoa (mind in awe),XXXTENTACION,574734,2019-01-25
42,Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,562355,2019-01-25
43,Taste (feat. Offset),Tyga,562178,2019-01-25
44,Nights Like This (feat. Ty Dolla $ign),Kehlani,557407,2019-01-25
45,YOSEMITE,Travis Scott,554300,2019-01-25
46,imagine,Ariana Grande,547666,2019-01-25
47,monster,21 Savage,531311,2019-01-25
48,Nonstop,Drake,528648,2019-01-25
49,Fine China,Future,527496,2019-01-25
50,Jocelyn Flores,XXXTENTACION,526631,2019-01-25
51,lovely,Billie Eilish,517377,2019-01-25
52,Calling My Spirit,Kodak Black,509780,2019-01-25
53,Hope,The Chainsmokers,508174,2019-01-25
54,Harmony Hall,Vampire Weekend,503706,2019-01-25
55,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,492143,2019-01-25
56,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,490536,2019-01-25
57,rockstar (feat. 21 Savage),Post Malone,489050,2019-01-25
58,Thotiana,Blueface,486196,2019-01-25
59,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,483036,2019-01-25
60,Noticed,Lil Mosey,471805,2019-01-25
61,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,468046,2019-01-25
62,Giant (with Rag'n'Bone Man),Calvin Harris,464969,2019-01-25
63,Yes Indeed,Lil Baby,462990,2019-01-25
64,No Stylist (feat. Drake),French Montana,460803,2019-01-25
65,Put a Date On It (feat. Lil Baby),Yo Gotti,458612,2019-01-25
66,I Like It,Cardi B,451650,2019-01-25
67,Sweet but Psycho,Ava Max,451540,2019-01-25
68,I Fall Apart,Post Malone,444933,2019-01-25
69,Pure Cocaine,Lil Baby,443057,2019-01-25
70,BAD!,XXXTENTACION,440846,2019-01-25
71,Shallow,Lady Gaga,438247,2019-01-25
72,KIKA,6ix9ine,436727,2019-01-25
73,Psycho (feat. Ty Dolla $ign),Post Malone,436343,2019-01-25
74,Fuck Love (feat. Trippie Redd),XXXTENTACION,435194,2019-01-25
75,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,433913,2019-01-25
76,Butterfly Doors,Lil Pump,419866,2019-01-25
77,Demons and Angels (feat. Juice WRLD),A Boogie Wit da Hoodie,418810,2019-01-25
78,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,418698,2019-01-25
79,10 Freaky Girls (with 21 Savage),Metro Boomin,418198,2019-01-25
80,no tears left to cry,Ariana Grande,411264,2019-01-25
81,breathin,Ariana Grande,403521,2019-01-25
82,FEFE,6ix9ine,402149,2019-01-25
83,God's Plan,Drake,402095,2019-01-25
84,Beautiful (feat. Camila Cabello),Bazzi,401323,2019-01-25
85,idontwannabeyouanymore,Billie Eilish,400263,2019-01-25
86,Envy Me,Calboy,396772,2019-01-25
87,Murder On My Mind,YNW Melly,390549,2019-01-25
88,Ric Flair Drip (& Metro Boomin),Offset,386791,2019-01-25
89,All Girls Are The Same,Juice WRLD,386242,2019-01-25
90,Youngblood,5 Seconds of Summer,383785,2019-01-25
91,Pure Water (with Migos),Mustard,383404,2019-01-25
92,Look Alive (feat. Drake),BlocBoy JB,383139,2019-01-25
93,changes,XXXTENTACION,381366,2019-01-25
94,Best Part (feat. Daniel Caesar),H.E.R.,380574,2019-01-25
95,Mixed Personalities (feat. Kanye West),YNW Melly,379499,2019-01-25
96,I Like Me Better,Lauv,376761,2019-01-25
97,Faucet Failure,Ski Mask The Slump God,376155,2019-01-25
98,Topanga,Trippie Redd,375103,2019-01-25
99,Be Alright,Dean Lewis,360049,2019-01-25
100,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,359004,2019-01-25
101,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,355266,2019-01-25
102,Falling Down - Bonus Track,Lil Peep,354592,2019-01-25
103,1400 / 999 Freestyle,Trippie Redd,351630,2019-01-25
104,Lean Wit Me,Juice WRLD,348748,2019-01-25
105,Secreto,Anuel AA,347680,2019-01-25
106,What A Time (feat. Niall Horan),Julia Michaels,347557,2019-01-25
107,Bohemian Rhapsody - 2011 Mix,Queen,344059,2019-01-25
108,Congratulations,Post Malone,343093,2019-01-25
109,In My Feelings,Drake,341395,2019-01-25
110,XO Tour Llif3,Lil Uzi Vert,340257,2019-01-25
111,God is a woman,Ariana Grande,339075,2019-01-25
112,Let Me Down Slowly,Alec Benjamin,334843,2019-01-25
113,Trampoline,SHAED,334149,2019-01-25
114,Everybody Dies In Their Nightmares,XXXTENTACION,330422,2019-01-25
115,Calma - Remix,Pedro Capó,330374,2019-01-25
116,all my friends,21 Savage,330176,2019-01-25
117,Love Lies (with Normani),Khalid,328561,2019-01-25
118,Trip,Ella Mai,327873,2019-01-25
119,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,327813,2019-01-25
120,Bleed It,Blueface,326159,2019-01-25
121,Speechless,Dan + Shay,324635,2019-01-25
122,Solo de Mi,Bad Bunny,322035,2019-01-25
123,Jumpin on a Jet,Future,320583,2019-01-25
124,Lie To Me (feat. Julia Michaels),5 Seconds of Summer,320204,2019-01-25
125,Take on Me,Weezer,316910,2019-01-25
126,Girls Like You (feat. Cardi B),Maroon 5,313902,2019-01-25
127,Anxiety (with Selena Gomez),Julia Michaels,312804,2019-01-25
128,No Role Modelz,J. Cole,309134,2019-01-25
129,goosebumps,Travis Scott,308942,2019-01-25
130,This Feeling,The Chainsmokers,307951,2019-01-25
131,Nice For What,Drake,306526,2019-01-25
132,Kamikaze,Lil Mosey,305716,2019-01-25
133,STARGAZING,Travis Scott,302327,2019-01-25
134,HUMBLE.,Kendrick Lamar,302041,2019-01-25
135,New Patek,Lil Uzi Vert,300443,2019-01-25
136,Ruin My Life,Zara Larsson,300195,2019-01-25
137,Project Dreams,Marshmello,300151,2019-01-25
